account	studentcode	gender	yearofbirth	grade	type
D78060	53162224	男	1979	2013	硕士
D78062	92052236	男	1995	2014	本科
D78068	16007760	女	1994	2012	本科
D78071	54066216	男	1995	2014	本科
D78087	54040825	男	1992	2011	本科
D78096	49065981	男	1994	2013	本科
D78099	99052080	女	1993	2012	本科
D78104	86054838	男	1997	2014	本科
D78117	37019690	女	1993	2011	本科
D78118	55060569	女	1994	2012	本科
D78119	28052999	男	1996	2012	本科
D78120	11056372	男	1993	2011	本科
D78127	59183124	男	1990	2013	硕士
D78129	25055646	女	1996	2014	本科
D78132	82053409	女	1996	2014	本科
D78138	54074081	女	1996	2014	本科
D78152	46051675	女	1996	2014	本科
D78155	86054494	女	1995	2014	本科
D78157	19171525	男	1992	2014	硕士
D78168	19054771	男	1993	2011	本科
D78172	83121925	男	1990	2014	硕士
D78173	68119026	男	1985	2010	博士
D78175	74157540	女	1990	2011	硕士
D78183	65057603	男	1996	2014	本科
D78184	37063631	男	1995	2013	本科
D78185	15052096	男	1994	2013	本科
D78199	97058777	男	1994	2012	本科
D78200	73163690	女	1973	2009	博士
D78201	24170339	女	1990	2011	博士
D78207	53050150	男	1995	2013	本科
D78213	85024027	女	1994	2012	本科
D78214	15063640	男	1997	2014	本科
D78224	22025955	男	1995	2013	本科
D78225	42067912	男	1994	2012	本科
D78228	93011196	男	1995	2014	本科
D78233	52025422	男	1995	2014	本科
D78234	79052581	男	1995	2013	本科
D78237	38114892	男	1992	2014	硕士
D78239	64073587	男	1992	2011	本科
D78252	63045678	男	1993	2011	本科
D78255	59065276	男	1996	2013	本科
D78264	22066421	女	1993	2011	本科
D78279	36065290	男	1994	2013	本科
D78281	98067325	男	1995	2013	本科
D78282	14066988	男	1993	2010	本科
D78283	39163695	女	1989	2012	本科
D78293	78114072	男	1992	2014	硕士
D78294	73021433	女	1995	2014	本科
D78297	48086531	男	1992	2011	本科
D78299	47053954	女	1996	2014	本科
D78300	69078129	女	1994	2013	本科
D78304	36050893	男	1996	2014	本科
D78315	22022655	男	1995	2013	本科
D78317	27138511	男	1987	2013	博士
D78321	24050450	女	1995	2014	本科
D78323	67084895	女	1994	2013	本科
D78325	22094996	男	1995	2013	本科
D78329	19022868	女	1993	2012	本科
D78331	72067983	男	1995	2013	本科
D78343	94011999	男	1994	2013	本科
D78344	12059598	男	1995	2013	本科
D78347	78131949	女	1990	2014	硕士
D78358	84169053	男	1986	2014	硕士
D78361	78087869	女	1996	2014	本科
D78378	99097208	男	1996	2014	本科
D78381	15061260	女	1996	2013	本科
D78394	33170769	男	1985	2010	博士
D78403	66019703	男	1995	2013	本科
D78408	71157510	男	1991	2013	博士
D78413	97055957	男	1993	2011	本科
D78421	69166717	男	1988	2014	博士
D78441	57093038	男	1996	2014	本科
D78448	51064923	男	1993	2011	本科
D78465	36066986	男	1995	2014	本科
D78469	71053487	女	1995	2013	本科
D78475	65086546	男	1993	2012	本科
D78477	37174100	女	1990	2014	硕士
D78480	41159743	女	1992	2014	硕士
D78484	88056143	女	1996	2014	本科
D78492	83070379	女	1994	2013	本科
D78506	17059270	男	1994	2013	本科
D78508	55060389	女	1997	2014	本科
D78511	91066875	女	1995	2013	本科
D78512	81023020	女	1995	2013	本科
D78516	79065083	男	1996	2013	本科
D78522	45065103	男	1996	2014	本科
D78530	61175331	男	1990	2012	博士
D78534	24030518	女	1995	2013	本科
D78542	83055295	男	1995	2013	本科
D78544	22166311	男	1989	2014	博士
D78546	29067799	男	1993	2012	本科
D78552	51042808	男	1995	2012	本科
D78558	59072014	女	1992	2010	本科
D78580	18145489	男	1981	2015	硕士
D78598	27059938	男	1995	2013	本科
D78610	66045907	男	1993	2011	本科
D78612	72055333	男	1995	2014	本科
D78620	67114037	男	1990	2013	博士
D78627	17161224	女	1989	2012	硕士
D78631	57183020	男	1993	2014	硕士
D78644	55018413	女	1994	2012	本科
D78650	39015828	男	1994	2012	本科
D78666	98066626	男	1994	2012	本科
D78667	37052013	男	1996	2014	本科
D78671	16050507	男	1994	2012	本科
D78676	84050397	女	1995	2013	本科
D78682	39058798	女	1996	2014	本科
D78684	56167582	男	1985	2012	博士
D78686	48055958	男	1995	2013	本科
D78689	99043286	男	1997	2014	本科
D78694	47056513	女	1995	2014	本科
D78701	95108031	男	1994	2012	本科
D78702	15178411	男	1979	2011	博士
D78703	75066840	男	1996	2014	本科
D78709	77130464	男	1989	2014	硕士
D78712	13160054	男	1990	2012	博士
D78715	38067419	男	1995	2014	本科
D78725	95052018	男	1994	2013	本科
D78730	74100696	男	1995	2013	本科
D78734	96127534	男	1990	2014	硕士
D78743	62167551	女	1987	2013	博士
D78744	91056357	男	1995	2014	本科
D78753	91102293	女	1994	2013	本科
D78760	74066856	女	1996	2014	本科
D78762	67179561	男	1987	2013	博士
D78765	42053305	男	1991	2011	本科
D78766	76167510	男	1985	2009	博士
D78768	33053171	男	1995	2013	本科
D78775	23104247	男	1993	2011	本科
D78776	38056953	男	1994	2013	本科
D78790	79061232	男	1995	2013	本科
D78800	96022175	女	1994	2012	本科
D78808	56088473	女	1994	2012	本科
D78816	67016988	女	1993	2011	本科
D78821	16067839	男	1995	2013	本科
D78828	48113555	男	1991	2013	硕士
D78831	79051174	男	1995	2013	本科
D78851	42047590	男	1995	2013	本科
D78854	98055521	男	1994	2013	本科
D78858	19062832	女	1995	2014	本科
D78864	42126735	男	1994	2013	硕士
D78865	85067064	男	1996	2014	本科
D78873	76106146	男	1995	2013	本科
D78875	75093583	女	1992	2011	本科
D78876	73037070	男	1997	2014	本科
D78883	86016435	男	1995	2014	本科
D78887	77158812	男	1990	2014	硕士
D78890	61062527	男	1998	2014	本科
D78892	23066461	男	1993	2013	本科
D78893	52033659	男	1994	2013	本科
D78897	24105458	男	1992	2011	本科
D78901	87057523	女	1993	2012	本科
D78910	15032519	男	1996	2014	本科
D78927	57064899	男	1995	2013	本科
D78930	51054625	男	1995	2013	本科
D78933	92072330	女	1995	2013	本科
D78937	35066398	女	1996	2014	本科
D78944	27063505	男	1996	2014	本科
D78951	82064703	男	1996	2014	本科
D78955	85046117	男	1994	2012	本科
D78961	98100341	男	1993	2012	本科
D78964	53035639	女	1995	2013	本科
D78970	23062429	男	1996	2014	本科
D78971	61051915	男	1995	2013	本科
D78974	12060071	女	1994	2012	本科
D78991	42058954	女	1996	2014	本科
D78993	92009015	男	1992	2010	本科
D78998	38054005	男	1992	2011	本科
D79006	65067052	男	1997	2014	本科
D79009	72056719	男	1996	2014	本科
D79024	22073263	男	1996	2014	本科
D79027	12069321	男	1996	2014	本科
D79028	17015789	男	1996	2014	本科
D79029	97105535	男	1994	2012	本科
D79030	83149972	男	1983	2011	博士
D79042	36063764	男	1993	2012	本科
D79052	67057623	男	1995	2014	本科
D79061	12105549	男	1993	2011	本科
D79063	93052539	男	1995	2013	本科
D79069	14071432	男	1995	2013	本科
D79074	13110290	男	1974	2011	博士
D79078	61065234	男	1993	2011	本科
D79087	49023458	男	1995	2013	本科
D79122	31067318	男	1996	2014	本科
D79126	92050196	男	1997	2014	本科
D79128	26126744	男	1991	2013	硕士
D79129	44066942	男	1996	2014	本科
D79141	41118933	男	1992	2014	硕士
D79142	81017284	男	1996	2014	本科
D79143	33067381	男	1995	2014	本科
D79145	13169924	女	1982	2014	博士
D79149	21042107	男	1995	2013	本科
D79152	45158918	男	1991	2014	硕士
D79156	14063711	女	1993	2011	本科
D79161	65159825	男	1991	2014	硕士
D79166	85025936	男	1995	2013	本科
D79182	29098601	女	1995	2014	本科
D79184	56060811	女	1995	2013	本科
D79185	95109450	男	1978	2011	博士
D79193	37062837	男	1996	2014	本科
D79199	75122180	男	1987	2013	博士
D79204	65101880	男	1996	2014	本科
D79206	14124421	男	1990	2011	博士
D79209	45055764	女	1995	2013	本科
D79216	59078525	女	1995	2013	本科
D79220	24054309	女	1995	2014	本科
D79223	82022419	男	1996	2014	本科
D79233	73060511	男	1996	2013	本科
D79234	48078305	男	1996	2014	本科
D79244	57135317	男	1990	2013	硕士
D79246	31059011	男	1995	2014	本科
D79259	35043107	男	1993	2012	本科
D79260	91052934	男	1995	2013	本科
D79263	15016111	男	1996	2014	本科
D79267	17016902	男	1994	2013	本科
D79274	82104885	男	1994	2013	本科
D79295	56066949	女	1997	2014	本科
D79296	28006357	男	1995	2013	本科
D79297	76067415	男	1995	2014	本科
D79301	66067733	男	1994	2013	本科
D79304	26063700	男	1994	2012	本科
D79305	13074911	女	1995	2013	本科
D79306	82159746	男	1992	2014	硕士
D79307	99040743	男	1993	2011	本科
D79316	84066374	男	1996	2014	本科
D79325	37024638	女	1995	2013	本科
D79327	23140925	女	1987	2010	博士
D79330	44022466	男	1996	2014	本科
D79346	86058850	女	1994	2013	本科
D79356	17068544	男	1994	2012	本科
D79363	35183613	男	1986	2014	硕士
D79369	54054024	男	1994	2011	本科
D79373	17159757	男	1991	2014	硕士
D79375	93050576	男	1995	2014	本科
D79376	22065972	男	1994	2012	本科
D79381	75099177	男	1995	2013	本科
D79383	44053603	女	1995	2013	本科
D79386	37050680	男	1992	2011	本科
D79394	26069506	男	1992	2011	本科
D79395	35062381	男	1995	2013	本科
D79399	13064336	男	1993	2012	本科
D79414	58158985	男	1991	2014	硕士
D79416	41159981	男	1992	2014	硕士
D79418	22058257	男	1995	2014	本科
D79420	98139994	女	1992	2013	硕士
D79424	69066608	男	1992	2011	本科
D79429	52089503	男	1995	2013	本科
D79444	29008801	男	1993	2012	本科
D79448	53129922	男	1988	2013	博士
D79451	87062944	男	1996	2014	本科
D79453	58129106	男	1973	2013	硕士
D79454	48057804	男	1995	2013	本科
D79458	82068278	男	1992	2011	本科
D79459	94058943	男	1996	2014	本科
D79460	95106404	男	1995	2013	本科
D79462	11120280	女	1978	2012	博士
D79467	17178407	男	1989	2011	博士
D79472	32159768	男	1992	2014	硕士
D79474	78072223	女	1995	2013	本科
D79477	98086139	男	1995	2013	本科
D79487	27097164	男	1995	2014	本科
D79519	21053168	男	1996	2014	本科
D79520	69112725	男	1983	2013	博士
D79524	34108044	女	1993	2011	本科
D79526	45067376	女	1996	2013	本科
D79531	41133696	男	1989	2013	硕士
D79534	56091050	女	1996	2014	本科
D79536	63052267	男	1990	2011	本科
D79538	32057936	男	1991	2011	本科
D79541	96137547	女	1979	2012	博士
D79547	76165281	男	1990	2013	硕士
D79548	56067555	男	1992	2011	本科
D79551	98062971	男	1994	2013	本科
D79556	88018668	男	1994	2011	本科
D79557	64045786	男	1993	2011	本科
D79559	76182772	女	1986	2010	博士
D79574	33050489	男	1995	2013	本科
D79576	17091412	女	1995	2014	本科
D79577	39042522	男	1994	2013	本科
D79590	57177399	男	1989	2014	硕士
D79595	79057753	男	1996	2014	本科
D79597	38018607	女	1996	2013	本科
D79599	68102756	女	1994	2013	本科
D79603	37057536	女	1994	2012	本科
D79611	25106338	男	1994	2012	本科
D79617	33057071	女	1996	2014	本科
D79618	21081581	男	1995	2013	本科
D79621	37064989	男	1992	2011	本科
D79623	58025405	男	1995	2014	本科
D79638	73010160	女	1994	2012	本科
D79646	89104248	男	1993	2011	本科
D79648	39022695	女	1994	2013	本科
D79653	56051854	女	1994	2013	本科
D79658	72043364	女	1995	2013	本科
D79670	84149096	男	1990	2012	博士
D79672	76139868	女	1976	2010	博士
D79673	39011263	男	1992	2011	本科
D79675	88169059	男	1993	2014	硕士
D79682	17055859	男	1995	2013	本科
D79687	82102328	女	1994	2013	本科
D79701	19053392	男	1993	2011	本科
D79710	89058855	男	1996	2014	本科
D79716	48069116	女	1996	2014	本科
D79722	27078365	女	1995	2014	本科
D79727	34107386	男	1991	2010	本科
D79729	57059787	男	1994	2013	本科
D79734	96056434	男	1994	2013	本科
D79739	36000446	男	1996	2014	本科
D79755	24053546	男	1996	2014	本科
D79756	71133565	男	1990	2012	硕士
D79757	77009275	男	1996	2014	本科
D79759	84022439	女	1996	2014	本科
D79762	99015727	女	1995	2014	本科
D79768	33100797	男	1996	2014	本科
DB5873	92071058	女	1992	2010	本科
DB5890	66073139	男	1992	2010	本科
DB7222	84068682	女	1992	2011	本科
DB7259	27073257	女	1993	2011	本科
DB8188	89161088	男	1990	2012	硕士
DBA207	27122122	男	1988	2011	硕士
DD7189	82180146	男	1987	2009	博士
DD8195	87139976	男	1988	2012	硕士
DD8333	77160765	男	1990	2012	硕士
DD8352	74160574	男	1990	2012	硕士
DE2950	46030381	男	1985	2008	博士
DE4277	27065077	男	1991	2009	本科
DE7198	53157865	男	1991	2011	硕士
DE8231	69158592	男	1988	2012	硕士
DE8276	28183105	男	1989	2012	硕士
DE8340	69161092	男	1989	2012	硕士
E10109	23172231	男	1986	2013	博士
E11550	79166759	男	1990	2014	硕士
E11647	37067835	男	1997	2014	本科
E11655	39196232	女	1994	2014	本科
E12636	13126763	女	1991	2013	硕士
E12637	29164397	女	1991	2013	硕士
E12641	48125400	男	1991	2014	博士
E12777	93161157	男	1984	2007	博士
E12843	71050245	男	1993	2010	本科
E12914	15135247	男	1985	2012	博士
E12918	16161312	男	1990	2012	硕士
E12924	34127789	男	1989	2012	硕士
E12948	89060783	女	1994	2013	本科
E13062	63110436	女	1983	2010	博士
E13071	35066672	男	1992	2010	本科
E13091	85157670	男	1988	2011	硕士
E13109	58175493	男	1990	2012	硕士
E13112	69131142	女	1988	2012	硕士
E13118	34173386	男	1990	2012	硕士
E13373	56127842	男	1989	2012	硕士
E13381	95136657	女	1985	2012	硕士
E13383	28025410	女	1994	2012	本科
E13415	98178937	男	1992	2014	硕士
E13419	31131987	女	1983	2014	博士
E13420	95053180	男	1995	2014	本科
E13421	63196230	女	1994	2014	本科
E13524	12022970	男	1992	2010	本科
E13528	38034386	男	1991	2010	本科
E13529	96065356	男	1991	2010	本科
E13530	82049192	男	1992	2010	本科
E13565	16175909	女	1990	2012	硕士
E13690	51051072	男	1990	2009	本科
E13761	14173367	女	1982	2011	硕士
E13772	47059734	女	1993	2011	本科
E13787	18127828	男	1990	2012	硕士
E13822	57160918	男	1989	2012	硕士
E13929	94124706	男	1984	2010	博士
E13939	84056416	男	1991	2010	本科
E13977	52107999	女	1994	2012	本科
E13981	13067320	男	1995	2012	本科
E13986	67081162	女	1995	2013	本科
E14259	42056008	女	1996	2014	本科
E14342	17108255	男	1992	2010	本科
E14383	49109149	男	1987	2012	硕士
E14540	29062955	男	1994	2012	本科
E14544	71067136	女	1994	2012	本科
E14612	48160986	女	1991	2012	硕士
E14615	95126378	男	1991	2013	硕士
E14616	46134486	男	1990	2013	硕士
E14619	33160293	男	1990	2013	硕士
E14655	31129536	女	1982	2009	博士
E14706	33160837	男	1990	2012	硕士
E14752	37016687	女	1991	2010	本科
E14771	23165393	女	1989	2012	硕士
E14778	86127672	男	1990	2012	硕士
E14779	55055315	男	1994	2012	本科
E14961	79091525	女	1992	2010	本科
E14990	27169679	女	1990	2014	硕士
E15110	67183160	男	1990	2012	硕士
E15111	17112760	男	1991	2012	硕士
E15114	17134292	女	1990	2012	硕士
E15193	86164881	女	1992	2014	硕士
E15238	48032467	男	1992	2010	本科
E15253	66139122	女	1976	2011	博士
E15266	15140954	女	1990	2012	硕士
E15280	18158930	男	1986	2014	硕士
E15338	35160761	男	1989	2012	硕士
E15455	31058357	男	1990	2010	本科
E15470	46102547	女	1993	2011	本科
E15480	22161466	女	1990	2012	硕士
E15492	85050813	女	1996	2014	本科
E15641	73160796	男	1990	2012	硕士
E15644	85133512	男	1989	2012	硕士
E15651	74061561	男	1995	2013	本科
E15778	85134899	男	1990	2012	硕士
E15779	54174313	男	1989	2012	硕士
E15791	96067864	男	1994	2013	本科
E15849	51127723	男	1989	2012	硕士
E15851	59115714	男	1989	2012	硕士
E15940	35123653	男	1992	2012	硕士
E16081	13177382	女	1985	2011	硕士
E16137	25062711	男	1991	2010	本科
E16243	34051387	男	1992	2010	本科
E16251	72064991	男	1993	2011	本科
E16257	83119021	女	1987	2011	硕士
E16262	49055084	男	1992	2011	本科
E16265	67167500	女	1988	2012	硕士
E16269	25160967	男	1989	2012	硕士
E16281	36064739	男	1995	2014	本科
E16422	44101683	女	1993	2012	本科
E16427	17120701	男	1991	2013	硕士
E16433	31121678	女	1991	2014	硕士
E16434	75042419	男	1996	2014	本科
E16466	58071105	男	1992	2010	本科
E16536	38059019	男	1992	2010	本科
E16615	44039077	男	1991	2010	本科
E16691	58061905	男	1994	2013	本科
E16699	35063946	女	1997	2014	本科
E16700	39196048	男	1994	2014	本科
E16904	13180756	女	1990	2012	硕士
E16910	42133206	男	1985	2013	硕士
E16917	46064184	男	1996	2014	本科
E16948	36056280	男	1991	2010	本科
E17074	39162720	男	1989	2012	硕士
E17126	41131267	男	1992	2012	硕士
E17128	45140008	男	1991	2012	硕士
E17129	33167496	男	1989	2012	硕士
E17199	76183641	女	1990	2012	硕士
E17209	36065322	男	1996	2014	本科
E17233	94005734	女	1991	2010	本科
E17240	85065060	男	1992	2011	本科
E17325	97127835	男	1989	2012	硕士
E17380	83067880	男	1993	2012	本科
E17383	12177949	女	1990	2013	硕士
E17438	23033568	男	1991	2010	本科
E17450	34076548	男	1993	2011	本科
E17458	57175467	男	1989	2012	硕士
E17460	87132730	男	1989	2012	硕士
E17462	94050343	男	1994	2012	本科
E17506	44054077	女	1992	2011	本科
E17582	41049352	男	1991	2011	本科
E17621	73036716	男	1990	2009	本科
E17629	82023503	女	1991	2010	本科
E17637	58086151	女	1992	2011	本科
E17640	29109721	男	1988	2012	硕士
E17641	82072239	男	1994	2012	本科
E17739	92164704	男	1990	2014	博士
E17800	96079646	女	1991	2010	本科
E17828	77114120	男	1988	2012	硕士
E17829	31109735	男	1990	2012	硕士
E17842	12109145	女	1990	2013	硕士
E17871	75175267	女	1982	2010	博士
E17881	95044978	男	1993	2012	本科
E17884	95133207	男	1991	2013	硕士
E17929	12059203	男	1992	2011	本科
E17940	96066843	男	1994	2012	本科
E18037	98074902	男	1993	2011	本科
E18038	46096910	男	1992	2011	本科
E18044	45172156	男	1990	2012	硕士
E18105	71058245	女	1994	2011	本科
E18109	16057621	女	1994	2012	本科
E18113	22148576	男	1991	2013	硕士
E18167	92057647	男	1990	2010	本科
E18182	75054667	女	1993	2012	本科
E18220	29161018	男	1990	2012	硕士
E18335	56067523	男	1990	2010	本科
E18340	96000563	男	1992	2011	本科
E18342	27179678	男	1991	2013	硕士
E18344	86022920	男	1995	2013	本科
E18375	89124590	男	1985	2008	博士
E18416	89161274	女	1990	2012	硕士
E18421	62145692	男	1985	2013	硕士
E18430	17051978	男	1996	2014	本科
E18511	47012169	女	1992	2010	本科
E18540	18060081	男	1996	2014	本科
E18580	95140681	女	1989	2012	硕士
E18585	94159312	男	1991	2014	博士
E18627	68054357	女	1992	2010	本科
E18645	42134920	男	1989	2012	硕士
